Ord,WellID,Date,DayOn,OilMo,GasMo,WatMo,LiqMo,GOR,OilR,GasR,WatR,LiqR,WCT,Type,X,Y,year,month,day
692,7X,2023-09-01,29.33,566,92.3,72,638,163.0,19.29764746,3.146948517,2.454824412,21.75247187,11.28526646,Exploration,20.48693,106.63232,2023,9,1
693,102P,2023-09-01,29.79,1365,81.9,17,1382,60.0,45.82074522,2.749244713,0.570661296,46.39140651,1.230101302,Production,20.579846,106.835224,2023,9,1
694,104P,2023-09-01,29.17,490,38.7,8,498,79.0,16.79808022,1.326705519,0.274254371,17.07233459,1.606425703,Production,20.503652,106.741497,2023,9,1
695,108P,2023-09-01,9.333333333,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.53645,106.646651,2023,9,1
696,202P,2023-09-01,14.75,1646,123.5,28,1674,37.5,111.5932203,8.372881356,1.898305085,113.4915254,1.672640382,Production,20.484859,106.586096,2023,9,1
697,204P,2023-09-01,29.58,1182,72.1,11,1193,61.0,39.95943205,2.437457742,0.371872887,40.33130494,0.922045264,Production,20.534742,106.749522,2023,9,1
698,106P,2023-10-01,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.541916,106.570045,2023,10,1
699,5X,2023-10-01,30.42,395,21.3,10,405,54.0,12.98487837,0.700197239,0.328731098,13.31360947,2.469135802,Exploration,20.62548,106.773082,2023,10,1
700,105P,2023-10-01,30.71,176,9.9,26,202,56.0,5.731032237,0.322370563,0.846629762,6.577661999,12.87128713,Production,20.547723,106.699911,2023,10,1
701,107P,2023-10-01,30.71,647,36.2,288,935,56.0,21.06805601,1.178769131,9.378052752,30.44610876,30.80213904,Production,20.575047,106.659054,2023,10,1
702,211P,2023-10-01,30.79,335,81.7,0,335,244.0,10.88015589,2.653458915,0.0,10.88015589,0.0,Production,20.482808,106.717056,2023,10,1
703,3X,2023-10-01,15.375,1799,66.6,20,1819,18.5,117.0081301,4.331707317,1.300813008,118.3089431,1.099505223,Exploration,20.595273,106.733257,2023,10,1
704,4X,2023-10-01,15.335,1171,86.7,13,1184,37.0,76.36126508,5.65373329,0.847733942,77.20899902,1.097972973,Exploration,20.660821,106.727077,2023,10,1
705,101P,2023-10-01,15.5,2836,164.5,32,2868,29.0,182.9677419,10.61290323,2.064516129,185.0322581,1.115760112,Production,20.656645,106.63129,2023,10,1
706,103P,2023-10-01,15.29,1591,90.7,16,1607,28.5,104.0549379,5.931981687,1.046435579,105.1013734,0.995644057,Production,20.674955,106.759349,2023,10,1
707,201P,2023-10-01,15.5,2402,132.1,24,2426,27.5,154.9677419,8.522580645,1.548387097,156.516129,0.98928277,Production,20.601342,106.594486,2023,10,1
708,2X,2023-10-01,30.5,447,42.5,8,455,95.0,14.6557377,1.393442623,0.262295082,14.91803279,1.758241758,Exploration,20.55606,106.646396,2023,10,1
709,7X,2023-10-01,30.75,586,80.3,72,658,137.0,19.05691057,2.611382114,2.341463415,21.39837398,10.94224924,Exploration,20.48693,106.63232,2023,10,1
710,102P,2023-10-01,30.63,1399,71.3,17,1416,51.0,45.67417564,2.327783219,0.555011427,46.22918707,1.200564972,Production,20.579846,106.835224,2023,10,1
711,104P,2023-10-01,30.38,481,32.2,11,492,67.0,15.83278473,1.059907834,0.362080316,16.19486504,2.235772358,Production,20.503652,106.741497,2023,10,1
712,108P,2023-10-01,9.166666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.53645,106.646651,2023,10,1
713,202P,2023-10-01,15.46,1534,96.6,14,1548,31.5,99.22380336,6.248382924,0.905562743,100.1293661,0.904392765,Production,20.484859,106.586096,2023,10,1
714,204P,2023-10-01,30.63,1156,60.1,12,1168,52.0,37.74077702,1.962128632,0.391772772,38.13254979,1.02739726,Production,20.534742,106.749522,2023,10,1
715,106P,2023-11-01,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.541916,106.570045,2023,11,1
716,5X,2023-11-01,29.58,331,20.5,7,338,62.0,11.18999324,0.693035835,0.236646383,11.42663962,2.071005917,Exploration,20.62548,106.773082,2023,11,1
717,105P,2023-11-01,29.67,127,8.1,21,148,64.0,4.280417931,0.273003033,0.707785642,4.988203573,14.18918919,Production,20.547723,106.699911,2023,11,1
718,107P,2023-11-01,29.75,543,34.8,204,747,64.0,18.25210084,1.169747899,6.857142857,25.1092437,27.30923695,Production,20.575047,106.659054,2023,11,1
719,211P,2023-11-01,14.75,81,21.4,0,81,132.0,5.491525424,1.450847458,0.0,5.491525424,0.0,Production,20.482808,106.717056,2023,11,1
720,3X,2023-11-01,14.915,1839,77.2,22,1861,21.0,123.2986926,5.175997318,1.475025142,124.7737177,1.182160129,Exploration,20.595273,106.733257,2023,11,1
721,4X,2023-11-01,13.165,935,79.5,8,943,42.5,71.02164831,6.038739081,0.607671857,71.62932017,0.84835631,Exploration,20.660821,106.727077,2023,11,1
722,101P,2023-11-01,15.0,2922,195.8,32,2954,33.5,194.8,13.05333333,2.133333333,196.9333333,1.083276913,Production,20.656645,106.63129,2023,11,1
723,103P,2023-11-01,14.895,1520,100.3,15,1535,33.0,102.047667,6.73380329,1.007049345,103.0547163,0.977198697,Production,20.674955,106.759349,2023,11,1
724,201P,2023-11-01,15.0,2433,153.3,25,2458,31.5,162.2,10.22,1.666666667,163.8666667,1.017087063,Production,20.601342,106.594486,2023,11,1
725,2X,2023-11-01,29.75,422,46.0,10,432,109.0,14.18487395,1.546218487,0.336134454,14.5210084,2.314814815,Exploration,20.55606,106.646396,2023,11,1
726,7X,2023-11-01,29.83,570,90.1,72,642,158.0,19.10828025,3.020449212,2.413677506,21.52195776,11.21495327,Exploration,20.48693,106.63232,2023,11,1
727,102P,2023-11-01,27.71,1330,77.1,18,1348,58.0,47.99711296,2.782389029,0.649584987,48.64669794,1.335311573,Production,20.579846,106.835224,2023,11,1
728,104P,2023-11-01,29.75,385,29.3,7,392,76.0,12.94117647,0.98487395,0.235294118,13.17647059,1.785714286,Production,20.503652,106.741497,2023,11,1
729,108P,2023-11-01,10.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.53645,106.646651,2023,11,1
730,202P,2023-11-01,13.375,1326,96.8,12,1338,36.5,99.14018692,7.237383178,0.897196262,100.0373832,0.896860987,Production,20.484859,106.586096,2023,11,1
731,204P,2023-11-01,29.83,1132,66.8,9,1141,59.0,37.94837412,2.239356353,0.301709688,38.25008381,0.78878177,Production,20.534742,106.749522,2023,11,1
732,106P,2023-12-01,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.541916,106.570045,2023,12,1
733,5X,2023-12-01,31.08,372,26.4,11,383,71.0,11.96911197,0.849420849,0.353925354,12.32303732,2.872062663,Exploration,20.62548,106.773082,2023,12,1
734,105P,2023-12-01,21.5,70,2.0,12,82,29.0,3.255813953,0.093023256,0.558139535,3.813953488,14.63414634,Production,20.547723,106.699911,2023,12,1
735,107P,2023-12-01,30.79,633,18.4,137,770,29.0,20.55862293,0.597596622,4.44949659,25.00811952,17.79220779,Production,20.575047,106.659054,2023,12,1
736,211P,2023-12-01,15.64583333,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.482808,106.717056,2023,12,1
737,3X,2023-12-01,10.96,1063,30.8,12,1075,14.5,96.98905109,2.810218978,1.094890511,98.08394161,1.11627907,Exploration,20.595273,106.733257,2023,12,1
738,4X,2023-12-01,15.54,1095,71.2,10,1105,32.5,70.46332046,4.581724582,0.643500644,71.10682111,0.904977376,Exploration,20.660821,106.727077,2023,12,1
739,101P,2023-12-01,14.125,3109,161.7,35,3144,26.0,220.1061947,11.44778761,2.477876106,222.5840708,1.113231552,Production,20.656645,106.63129,2023,12,1
740,103P,2023-12-01,15.585,1671,83.6,19,1690,25.0,107.2184793,5.364132178,1.21912095,108.4376003,1.124260355,Production,20.674955,106.759349,2023,12,1
741,201P,2023-12-01,15.645,2613,162.0,26,2639,31.0,167.0182167,10.35474593,1.661872803,168.6800895,0.985221675,Production,20.601342,106.594486,2023,12,1
742,2X,2023-12-01,31.0,413,39.2,35,448,95.0,13.32258065,1.264516129,1.129032258,14.4516129,7.8125,Exploration,20.55606,106.646396,2023,12,1
743,7X,2023-12-01,30.96,597,48.4,66,663,81.0,19.28294574,1.563307494,2.131782946,21.41472868,9.954751131,Exploration,20.48693,106.63232,2023,12,1
744,102P,2023-12-01,30.08,1465,55.7,59,1524,38.0,48.70345745,1.851728723,1.96143617,50.66489362,3.871391076,Production,20.579846,106.835224,2023,12,1
745,104P,2023-12-01,31.0,440,29.5,7,447,67.0,14.19354839,0.951612903,0.225806452,14.41935484,1.565995526,Production,20.503652,106.741497,2023,12,1
746,108P,2023-12-01,6.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.53645,106.646651,2023,12,1
747,202P,2023-12-01,15.585,1366,60.1,14,1380,22.0,87.64837985,3.856272056,0.898299647,88.5466795,1.014492754,Production,20.484859,106.586096,2023,12,1
748,204P,2023-12-01,31.08,1153,320.5,10,1163,278.0,37.0978121,10.31209781,0.321750322,37.41956242,0.859845228,Production,20.534742,106.749522,2023,12,1
749,106P,2024-01-01,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.541916,106.570045,2024,1,1
750,5X,2024-01-01,29.92,317,23.8,9,326,75.0,10.59491979,0.795454545,0.300802139,10.89572193,2.760736196,Exploration,20.62548,106.773082,2024,1,1
751,105P,2024-01-01,28.17,106,3.2,6,112,30.0,3.7628683,0.113596024,0.212992545,3.975860845,5.357142857,Production,20.547723,106.699911,2024,1,1
752,107P,2024-01-01,30.38,651,19.5,61,712,30.0,21.42857143,0.641869651,2.007899934,23.43647136,8.56741573,Production,20.575047,106.659054,2024,1,1
753,211P,2024-01-01,15.355,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.482808,106.717056,2024,1,1
754,3X,2024-01-01,14.375,1284,38.5,21,1305,15.0,89.32173913,2.67826087,1.460869565,90.7826087,1.609195402,Exploration,20.595273,106.733257,2024,1,1
755,4X,2024-01-01,15.25,1048,71.3,19,1067,34.0,68.72131148,4.675409836,1.245901639,69.96721311,1.780693533,Exploration,20.660821,106.727077,2024,1,1
756,101P,2024-01-01,15.335,3164,174.0,51,3215,27.5,206.3253994,11.34659276,3.325725465,209.6511249,1.586314152,Production,20.656645,106.63129,2024,1,1
757,103P,2024-01-01,15.21,1441,74.9,19,1460,26.0,94.74030243,4.924391847,1.249178172,95.9894806,1.301369863,Production,20.674955,106.759349,2024,1,1
758,201P,2024-01-01,15.355,2426,157.7,29,2455,32.5,157.9941387,10.27027027,1.888635624,159.8827743,1.181262729,Production,20.601342,106.594486,2024,1,1
759,2X,2024-01-01,30.17,505,50.5,42,547,100.0,16.73848194,1.673848194,1.392111369,18.1305933,7.678244973,Exploration,20.55606,106.646396,2024,1,1
760,7X,2024-01-01,30.38,588,50.0,81,669,85.0,19.35483871,1.645819618,2.666227781,22.02106649,12.10762332,Exploration,20.48693,106.63232,2024,1,1
761,102P,2024-01-01,30.38,1456,58.2,21,1477,40.0,47.92626728,1.915734036,0.69124424,48.61751152,1.421800948,Production,20.579846,106.835224,2024,1,1
762,104P,2024-01-01,30.42,420,29.4,11,431,70.0,13.80670611,0.966469428,0.361604208,14.16831032,2.552204176,Production,20.503652,106.741497,2024,1,1
763,108P,2024-01-01,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.53645,106.646651,2024,1,1
764,202P,2024-01-01,15.23,1204,55.4,12,1216,23.0,79.0544977,3.637557452,0.787918582,79.84241628,0.986842105,Production,20.484859,106.586096,2024,1,1
765,204P,2024-01-01,30.5,1074,313.6,19,1093,292.0,35.21311475,10.28196721,0.62295082,35.83606557,1.738334858,Production,20.534742,106.749522,2024,1,1
766,106P,2024-02-01,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.541916,106.570045,2024,2,1
767,5X,2024-02-01,28.63,343,27.4,9,352,80.0,11.9804401,0.957038072,0.314355571,12.29479567,2.556818182,Exploration,20.62548,106.773082,2024,2,1
768,105P,2024-02-01,27.58,499,16.0,7,506,32.0,18.09282088,0.580130529,0.253807107,18.34662799,1.383399209,Production,20.547723,106.699911,2024,2,1
769,107P,2024-02-01,23.63,559,17.9,27,586,32.0,23.65636902,0.757511638,1.14261532,24.79898434,4.607508532,Production,20.575047,106.659054,2024,2,1
770,211P,2024-02-01,14.5,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.482808,106.717056,2024,2,1
771,3X,2024-02-01,14.375,1301,41.6,21,1322,16.0,90.50434783,2.893913043,1.460869565,91.96521739,1.588502269,Exploration,20.595273,106.733257,2024,2,1
772,4X,2024-02-01,14.25,953,71.5,19,972,37.5,66.87719298,5.01754386,1.333333333,68.21052632,1.95473251,Exploration,20.660821,106.727077,2024,2,1
773,101P,2024-02-01,14.5,3030,181.8,49,3079,30.0,208.9655172,12.53793103,3.379310345,212.3448276,1.591425788,Production,20.656645,106.63129,2024,2,1
774,103P,2024-02-01,14.335,1530,85.7,19,1549,28.0,106.7317754,5.978374608,1.325427276,108.0572027,1.226597805,Production,20.674955,106.759349,2024,2,1
775,201P,2024-02-01,14.5,1950,142.4,38,1988,36.5,134.4827586,9.820689655,2.620689655,137.1034483,1.911468813,Production,20.601342,106.594486,2024,2,1
776,2X,2024-02-01,28.88,295,31.6,13,308,107.0,10.21468144,1.094182825,0.450138504,10.66481994,4.220779221,Exploration,20.55606,106.646396,2024,2,1
777,7X,2024-02-01,28.75,519,46.2,74,593,89.0,18.05217391,1.606956522,2.573913043,20.62608696,12.47892074,Exploration,20.48693,106.63232,2024,2,1
778,102P,2024-02-01,28.88,1403,60.3,39,1442,43.0,48.58033241,2.087950139,1.350415512,49.93074792,2.704576976,Production,20.579846,106.835224,2024,2,1
779,104P,2024-02-01,28.42,399,29.9,11,410,75.0,14.03940887,1.052076003,0.387051372,14.42646024,2.682926829,Production,20.503652,106.741497,2024,2,1
780,108P,2024-02-01,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.53645,106.646651,2024,2,1
781,202P,2024-02-01,14.335,1124,54.0,15,1139,24.0,78.40948727,3.767003837,1.046389955,79.45587722,1.316944688,Production,20.484859,106.586096,2024,2,1
782,204P,2024-02-01,28.67,955,297.0,17,972,311.0,33.31008022,10.35926055,0.592954308,33.90303453,1.748971193,Production,20.534742,106.749522,2024,2,1
783,106P,2024-03-01,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.541916,106.570045,2024,3,1
784,5X,2024-03-01,30.46,394,48.5,6,400,123.0,12.93499672,1.592252134,0.196979645,13.13197636,1.5,Exploration,20.62548,106.773082,2024,3,1
785,105P,2024-03-01,30.79,2074,101.6,91,2165,49.0,67.35953232,3.299772653,2.955505034,70.31503735,4.203233256,Production,20.547723,106.699911,2024,3,1
786,107P,2024-03-01,3.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.575047,106.659054,2024,3,1
787,211P,2024-03-01,13.625,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.482808,106.717056,2024,3,1
788,3X,2024-03-01,15.44,1339,75.0,14,1353,28.0,86.72279793,4.857512953,0.906735751,87.62953368,1.03473762,Exploration,20.595273,106.733257,2024,3,1
789,4X,2024-03-01,13.54,875,99.8,8,883,57.0,64.62333826,7.370753323,0.59084195,65.21418021,0.906002265,Exploration,20.660821,106.727077,2024,3,1
790,101P,2024-03-01,15.5,3192,296.9,36,3228,46.5,205.9354839,19.15483871,2.322580645,208.2580645,1.115241636,Production,20.656645,106.63129,2024,3,1
791,103P,2024-03-01,12.855,1223,104.0,11,1234,42.5,95.13807857,8.090237262,0.855698172,95.99377674,0.891410049,Production,20.674955,106.759349,2024,3,1
792,201P,2024-03-01,15.5,1900,49.4,17,1917,13.0,122.5806452,3.187096774,1.096774194,123.6774194,0.886802295,Production,20.601342,106.594486,2024,3,1
793,2X,2024-03-01,30.75,304,38.3,5,309,126.0,9.886178862,1.245528455,0.162601626,10.04878049,1.618122977,Exploration,20.55606,106.646396,2024,3,1
794,7X,2024-03-01,30.63,497,61.1,39,536,123.0,16.2259223,1.994776363,1.273261508,17.49918381,7.276119403,Exploration,20.48693,106.63232,2024,3,1
795,102P,2024-03-01,30.75,1521,98.9,23,1544,65.0,49.46341463,3.216260163,0.74796748,50.21138211,1.489637306,Production,20.579846,106.835224,2024,3,1
796,104P,2024-03-01,30.63,641,92.3,11,652,144.0,20.92719556,3.01338557,0.359125041,21.2863206,1.687116564,Production,20.503652,106.741497,2024,3,1
797,108P,2024-03-01,6.21,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Production,20.53645,106.646651,2024,3,1
798,202P,2024-03-01,13.585,981,67.7,10,991,34.5,72.21199853,4.983437615,0.736105999,72.94810453,1.009081736,Production,20.484859,106.586096,2024,3,1
799,204P,2024-03-01,30.38,1059,78.4,10,1069,74.0,34.85845951,2.580645161,0.329163924,35.18762344,0.935453695,Production,20.534742,106.749522,2024,3,1
800,5X,2024-04-01,29.67,446,47.7,9,455,107.0,15.03201887,1.60768453,0.303336704,15.33535558,1.978021978,Exploration,20.62548,106.773082,2024,4,1
801,105P,2024-04-01,29.25,1418,63.8,105,1523,45.0,48.47863248,2.181196581,3.58974359,52.06837607,6.89428759,Production,20.547723,106.699911,2024,4,1
802,2X,2024-04-01,29.71,301,42.4,6,307,141.0,10.13126893,1.427128913,0.201952205,10.33322114,1.954397394,Exploration,20.55606,106.646396,2024,4,1
803,3X,2024-04-01,29.96,1174,61.0,28,1202,52.0,39.18558077,2.036048064,0.934579439,40.12016021,2.329450915,Exploration,20.595273,106.733257,2024,4,1
804,4X,2024-04-01,24.04,627,36.4,24,651,58.0,26.08153078,1.514143095,0.998336106,27.07986689,3.686635945,Exploration,20.660821,106.727077,2024,4,1
805,7X,2024-04-01,29.83,541,77.9,70,611,144.0,18.13610459,2.611464968,2.346630908,20.4827355,11.45662848,Exploration,20.48693,106.63232,2024,4,1
806,101P,2024-04-01,26.67,2979,226.4,36,3015,76.0,111.6985377,8.488938883,1.349831271,113.048369,1.194029851,Production,20.656645,106.63129,2024,4,1
807,102P,2024-04-01,29.88,1351,83.8,16,1367,62.0,45.21419009,2.804551539,0.535475234,45.74966533,1.170446233,Production,20.579846,106.835224,2024,4,1
808,103P,2024-04-01,29.83,1839,141.6,22,1861,77.0,61.6493463,4.746899095,0.737512571,62.38685887,1.182160129,Production,20.674955,106.759349,2024,4,1
809,104P,2024-04-01,29.63,403,37.9,7,410,94.0,13.60107999,1.279109011,0.236247047,13.83732703,1.707317073,Production,20.503652,106.741497,2024,4,1
810,201P,2024-04-01,30.0,1658,169.1,18,1676,102.0,55.26666667,5.636666667,0.6,55.86666667,1.07398568,Production,20.601342,106.594486,2024,4,1
811,202P,2024-04-01,29.83,926,75.9,9,935,82.0,31.04257459,2.544418371,0.301709688,31.34428428,0.962566845,Production,20.484859,106.586096,2024,4,1
812,204P,2024-04-01,29.83,993,64.5,9,1002,65.0,33.2886356,2.162252766,0.301709688,33.59034529,0.898203593,Production,20.534742,106.749522,2024,4,1
813,5X,2024-05-01,30.21,396,42.0,11,407,106.0,13.1082423,1.390268123,0.364117842,13.47236015,2.702702703,Exploration,20.62548,106.773082,2024,5,1
814,105P,2024-05-01,27.58,788,134.7,78,866,171.0,28.57142857,4.883973894,2.828136331,31.3995649,9.006928406,Production,20.547723,106.699911,2024,5,1
815,2X,2024-05-01,30.33,534,74.2,17,551,139.0,17.60633037,2.446422684,0.560501154,18.16683152,3.085299456,Exploration,20.55606,106.646396,2024,5,1
816,3X,2024-05-01,30.83,1366,69.7,17,1383,51.0,44.3074927,2.26078495,0.551410963,44.85890367,1.229211858,Exploration,20.595273,106.733257,2024,5,1
817,4X,2024-05-01,30.75,1001,57.1,12,1013,57.0,32.55284553,1.856910569,0.390243902,32.94308943,1.184600197,Exploration,20.660821,106.727077,2024,5,1
818,7X,2024-05-01,30.67,566,83.2,79,645,147.0,18.45451581,2.712748614,2.575806978,21.03032279,12.24806202,Exploration,20.48693,106.63232,2024,5,1
819,101P,2024-05-01,31.0,3716,278.7,53,3769,75.0,119.8709677,8.990322581,1.709677419,121.5806452,1.406208543,Production,20.656645,106.63129,2024,5,1
820,102P,2024-05-01,30.83,1372,85.1,18,1390,62.0,44.50210834,2.760298411,0.583846902,45.08595524,1.294964029,Production,20.579846,106.835224,2024,5,1
821,103P,2024-05-01,30.88,1772,134.7,22,1794,76.0,57.38341969,4.362046632,0.712435233,58.09585492,1.226309922,Production,20.674955,106.759349,2024,5,1
822,104P,2024-05-01,25.58,358,32.9,7,365,92.0,13.99530884,1.286161063,0.27365129,14.26896013,1.917808219,Production,20.503652,106.741497,2024,5,1
823,201P,2024-05-01,31.0,2189,221.1,24,2213,101.0,70.61290323,7.132258065,0.774193548,71.38709677,1.084500678,Production,20.601342,106.594486,2024,5,1
824,202P,2024-05-01,30.83,845,68.4,10,855,81.0,27.40836847,2.218618229,0.32435939,27.73272786,1.169590643,Production,20.484859,106.586096,2024,5,1
825,204P,2024-05-01,30.75,1039,66.5,9,1048,64.0,33.78861789,2.162601626,0.292682927,34.08130081,0.858778626,Production,20.534742,106.749522,2024,5,1
826,5X,2024-06-01,28.92,404,47.7,9,413,118.0,13.96957123,1.649377593,0.31120332,14.28077455,2.179176755,Exploration,20.62548,106.773082,2024,6,1
827,105P,2024-06-01,23.75,87,16.8,41,128,193.0,3.663157895,0.707368421,1.726315789,5.389473684,32.03125,Production,20.547723,106.699911,2024,6,1
828,2X,2024-06-01,29.67,420,65.5,13,433,156.0,14.15571284,2.207617122,0.438153017,14.59386586,3.002309469,Exploration,20.55606,106.646396,2024,6,1
829,3X,2024-06-01,29.79,1374,78.3,21,1395,57.0,46.12286002,2.628398792,0.704934542,46.82779456,1.505376344,Exploration,20.595273,106.733257,2024,6,1
830,4X,2024-06-01,29.67,999,63.9,12,1011,64.0,33.67037412,2.153690597,0.404448938,34.07482305,1.18694362,Exploration,20.660821,106.727077,2024,6,1
831,7X,2024-06-01,29.17,515,87.0,84,599,169.0,17.65512513,2.982516284,2.879670895,20.53479602,14.02337229,Exploration,20.48693,106.63232,2024,6,1
832,101P,2024-06-01,29.96,3398,268.4,41,3439,79.0,113.4178905,8.958611482,1.368491322,114.7863818,1.192207037,Production,20.656645,106.63129,2024,6,1
833,102P,2024-06-01,29.63,1358,93.7,22,1380,69.0,45.8319271,3.162335471,0.742490719,46.57441782,1.594202899,Production,20.579846,106.835224,2024,6,1
834,103P,2024-06-01,29.79,1583,134.6,18,1601,85.0,53.13863713,4.51829473,0.604229607,53.74286673,1.124297314,Production,20.674955,106.759349,2024,6,1
835,104P,2024-06-01,28.92,421,41.3,9,430,98.0,14.55739972,1.428077455,0.31120332,14.86860304,2.093023256,Production,20.503652,106.741497,2024,6,1
836,201P,2024-06-01,29.25,1811,204.6,28,1839,113.0,61.91452991,6.994871795,0.957264957,62.87179487,1.522566612,Production,20.601342,106.594486,2024,6,1
837,202P,2024-06-01,29.08,795,71.6,7,802,90.0,27.33837689,2.462173315,0.240715268,27.57909216,0.872817955,Production,20.484859,106.586096,2024,6,1
838,204P,2024-06-01,29.67,990,71.3,9,999,72.0,33.36703741,2.403100775,0.303336704,33.67037412,0.900900901,Production,20.534742,106.749522,2024,6,1
839,5X,2024-07-01,30.54,468,50.5,12,480,108.0,15.32416503,1.65356909,0.392927308,15.71709234,2.5,Exploration,20.62548,106.773082,2024,7,1
840,105P,2024-07-01,29.63,895,158.4,38,933,177.0,30.20587243,5.345933176,1.282483969,31.4883564,4.072883173,Production,20.547723,106.699911,2024,7,1
841,2X,2024-07-01,30.5,466,66.6,20,486,143.0,15.27868852,2.183606557,0.655737705,15.93442623,4.115226337,Exploration,20.55606,106.646396,2024,7,1
842,3X,2024-07-01,30.83,1355,71.8,16,1371,53.0,43.95069737,2.328900422,0.518975024,44.4696724,1.167031364,Exploration,20.595273,106.733257,2024,7,1
843,4X,2024-07-01,30.67,979,57.8,12,991,59.0,31.92044343,1.884577763,0.391261819,32.31170525,1.210898083,Exploration,20.660821,106.727077,2024,7,1
844,7X,2024-07-01,30.71,570,88.4,78,648,155.0,18.5607294,2.878541192,2.539889287,21.10061869,12.03703704,Exploration,20.48693,106.63232,2024,7,1
845,101P,2024-07-01,31.0,3302,237.7,40,3342,72.0,106.516129,7.667741935,1.290322581,107.8064516,1.196888091,Production,20.656645,106.63129,2024,7,1
846,102P,2024-07-01,30.58,1224,77.1,16,1240,63.0,40.02616089,2.521255723,0.523217789,40.54937868,1.290322581,Production,20.579846,106.835224,2024,7,1
847,103P,2024-07-01,30.75,1456,113.6,16,1472,78.0,47.3495935,3.694308943,0.520325203,47.8699187,1.086956522,Production,20.674955,106.759349,2024,7,1
848,104P,2024-07-01,29.71,336,30.2,11,347,90.0,11.30932346,1.016492763,0.370245709,11.67956917,3.170028818,Production,20.503652,106.741497,2024,7,1
849,201P,2024-07-01,31.0,1779,185.0,22,1801,104.0,57.38709677,5.967741935,0.709677419,58.09677419,1.221543587,Production,20.601342,106.594486,2024,7,1
850,202P,2024-07-01,29.92,686,56.9,9,695,83.0,22.92780749,1.901737968,0.300802139,23.22860963,1.294964029,Production,20.484859,106.586096,2024,7,1
851,204P,2024-07-01,29.42,851,56.2,8,859,66.0,28.92590075,1.910265126,0.271923861,29.19782461,0.931315483,Production,20.534742,106.749522,2024,7,1
852,5X,2024-08-01,29.33,378,42.7,22,400,113.0,12.88782816,1.455847255,0.750085237,13.6379134,5.5,Exploration,20.62548,106.773082,2024,8,1
853,105P,2024-08-01,23.04,286,13.4,20,306,47.0,12.41319444,0.581597222,0.868055556,13.28125,6.535947712,Production,20.547723,106.699911,2024,8,1
854,2X,2024-08-01,30.13,439,65.4,8,447,149.0,14.57019582,2.170594092,0.265516097,14.83571192,1.789709172,Exploration,20.55606,106.646396,2024,8,1
855,3X,2024-08-01,30.58,1583,87.1,27,1610,55.0,51.76586004,2.848266841,0.88293002,52.64879006,1.677018634,Exploration,20.595273,106.733257,2024,8,1
856,4X,2024-08-01,30.63,891,54.4,14,905,61.0,29.08912831,1.776036565,0.457068234,29.54619654,1.546961326,Exploration,20.660821,106.727077,2024,8,1
857,7X,2024-08-01,30.71,550,99.0,54,604,180.0,17.90947574,3.223705633,1.758384891,19.66786063,8.940397351,Exploration,20.48693,106.63232,2024,8,1
858,101P,2024-08-01,31.0,3093,232.0,50,3143,75.0,99.77419355,7.483870968,1.612903226,101.3870968,1.59083678,Production,20.656645,106.63129,2024,8,1
859,102P,2024-08-01,30.58,1180,77.9,31,1211,66.0,38.58731197,2.547416612,1.013734467,39.60104644,2.559867878,Production,20.579846,106.835224,2024,8,1
860,103P,2024-08-01,30.83,1439,116.6,16,1455,81.0,46.67531625,3.78203049,0.518975024,47.19429127,1.099656357,Production,20.674955,106.759349,2024,8,1
861,104P,2024-08-01,30.33,339,31.9,9,348,94.0,11.17705242,1.05176393,0.296735905,11.47378833,2.586206897,Production,20.503652,106.741497,2024,8,1
862,201P,2024-08-01,30.75,1573,169.9,24,1597,108.0,51.15447154,5.525203252,0.780487805,51.93495935,1.502817783,Production,20.601342,106.594486,2024,8,1
863,202P,2024-08-01,30.67,658,56.6,13,671,86.0,21.45418976,1.845451581,0.423866971,21.87805673,1.937406855,Production,20.484859,106.586096,2024,8,1
864,204P,2024-08-01,30.71,878,60.6,10,888,69.0,28.59003582,1.9732986,0.325626832,28.91566265,1.126126126,Production,20.534742,106.749522,2024,8,1
